F1 	 F2 	 num_edges_between 	 s1 	 s2 	 s 	 s12 	 s12-s 
MZ22516172	MZ22528754	0	0.9444	0.0000	0.8500	0.8500	0.0000	
MZ22503568	MZ22508705	0	1.0000	-0.0717	0.3970	0.6173	-0.2202	
MZ22523247	MZ22515487	0	1.0000	0.4306	0.6368	0.7412	-0.1044	
MZ22511044	MZ22504878	0	1.0000	0.4819	0.5225	0.7546	-0.2321	
MZ22508361	MZ22507334	0	0.5020	0.9586	0.6072	0.7169	-0.1097	
MZ22501458	MZ22530036	0	1.0000	0.0000	0.9000	0.9000	0.0000	
MZ22503787	MZ22512060	0	0.8802	0.8825	0.7956	0.8813	-0.0857	
MZ22521646	MZ22520727	0	-0.0970	1.0000	0.7377	0.8005	-0.0628	
MZ22526352	MZ22503915	0	-0.3333	0.9019	0.7193	0.7334	-0.0141	
MZ22510550	MZ22528282	0	0.7748	0.2125	0.5598	0.7123	-0.1526	
MZ22500650	MZ22528903	0	0.2939	0.0519	0.1049	0.2708	-0.1660	
MZ22504254	MZ22506647	0	1.0000	0.0000	0.8500	0.8500	0.0000	
MZ22514525	MZ22501223	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22513043	MZ22506301	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22508888	MZ22504067	0	0.6448	0.7290	0.4219	0.6881	-0.2662	
MZ22502956	MZ22513933	0	0.9000	1.0000	0.9474	0.9474	0.0000	
MZ22517197	MZ22516245	0	0.9022	0.7294	0.6266	0.8101	-0.1835	
MZ22525866	MZ22515791	0	0.2760	1.0000	0.7029	0.8684	-0.1655	
MZ22529403	MZ22528191	0	0.1388	-0.2171	-0.6760	-0.0391	-0.6368	
MZ22519133	MZ22511346	0	0.3552	1.0000	0.7019	0.7421	-0.0402	
MZ22529089	MZ22517684	0	-1.0000	0.1370	-0.5363	-0.2420	-0.2943	
MZ22523852	MZ22506260	0	0.5454	0.0102	-0.0349	0.2001	-0.2351	
MZ22507550	MZ22500154	0	0.5775	0.3266	-0.0220	0.4451	-0.4671	
MZ22507570	MZ22530942	0	0.9783	0.0000	0.8729	0.8753	-0.0024	
MZ22500828	MZ22517225	0	0.7429	0.8546	0.5941	0.7957	-0.2016	
MZ22519404	MZ22508316	0	0.6460	1.0000	0.8136	0.8281	-0.0145	
MZ22511209	MZ22514463	0	0.5449	1.0000	0.5345	0.8091	-0.2746	
MZ22502875	MZ22507245	0	0.8667	0.9412	0.9062	0.9063	-0.0000	
MZ22515099	MZ22528966	0	-0.0205	0.8815	-0.0397	0.2050	-0.2447	
MZ22516876	MZ22512420	0	0.2801	0.8980	0.2805	0.5591	-0.2786	
MZ22523441	MZ22519753	0	0.4765	0.0158	-0.1437	0.1761	-0.3197	
MZ22515357	MZ22512647	0	1.0000	0.0317	0.2652	0.5305	-0.2654	
MZ22528070	MZ22523516	0	-0.0740	0.4207	-0.0264	0.2558	-0.2822	
MZ22522422	MZ22522262	0	0.7923	0.9233	0.7475	0.8642	-0.1166	
MZ22503346	MZ22521655	0	0.1323	0.9333	0.4641	0.7045	-0.2403	
MZ22506291	MZ22507961	0	1.0000	0.7464	0.8527	0.8732	-0.0205	
MZ22509235	MZ22525528	0	1.0000	0.6140	0.7523	0.9432	-0.1909	
MZ22527609	MZ22529354	0	0.0590	-0.6667	-0.5836	-0.3038	-0.2798	
MZ22517618	MZ22504801	0	0.9444	0.2837	0.4315	0.6141	-0.1825	
MZ22528724	MZ22500404	0	0.6667	0.1118	0.0566	0.1950	-0.1384	
MZ22524617	MZ22512250	0	-0.2500	0.7869	0.5396	0.5564	-0.0168	
MZ22525445	MZ22517771	0	0.5837	1.0000	0.5994	0.8786	-0.2791	
MZ22510834	MZ22508732	0	0.8235	0.9144	0.8371	0.8703	-0.0331	
MZ22513807	MZ22526257	0	1.0000	0.5122	0.8081	0.8940	-0.0859	
MZ22511892	MZ22521839	0	0.5110	0.6471	0.3389	0.6116	-0.2727	
MZ22521961	MZ22528769	0	0.5191	0.6117	0.2607	0.5337	-0.2730	
MZ22516044	MZ22507697	0	0.9606	0.8634	0.8716	0.9093	-0.0377	
MZ22518328	MZ22527376	0	0.9782	0.6000	0.8349	0.8432	-0.0082	
MZ22518094	MZ22500413	0	0.9375	0.8474	0.8820	0.8864	-0.0044	
MZ22510225	MZ22530894	0	1.0000	0.1290	0.7570	0.7822	-0.0252	
MZ22506110	MZ22510033	0	0.6663	0.9706	0.6437	0.8342	-0.1905	
MZ22520279	MZ22508246	0	0.6500	1.0000	0.8205	0.8205	0.0000	
MZ22529311	MZ22500658	0	-0.0903	0.0911	-0.2256	0.0517	-0.2773	
MZ22507082	MZ22511767	0	0.9914	0.2184	0.5081	0.7595	-0.2514	
MZ22520092	MZ22526872	0	0.9436	0.6667	0.8907	0.8999	-0.0092	
MZ22510802	MZ22506245	0	0.9813	1.0000	0.9806	0.9935	-0.0129	
MZ22501976	MZ22514049	0	1.0000	-0.0757	0.7300	0.8463	-0.1163	
MZ22508127	MZ22529127	0	0.9474	0.0000	0.8571	0.8571	-0.0000	
MZ22510369	MZ22505980	0	-0.0455	0.9504	0.2683	0.5291	-0.2608	
MZ22525629	MZ22510799	0	0.8935	0.2651	0.1764	0.5035	-0.3271	
MZ22527617	MZ22511640	0	0.0000	1.0000	0.8182	0.8182	0.0000	
MZ22516985	MZ22507953	0	0.5860	0.3747	-0.0628	0.4653	-0.5281	
MZ22523718	MZ22531230	0	1.0000	0.0000	0.6000	0.6000	0.0000	
MZ22528879	MZ22528237	0	0.1182	-0.3152	-0.5810	-0.1419	-0.4391	
MZ22502043	MZ22520375	0	0.8479	1.0000	0.9023	0.9240	-0.0217	
MZ22517204	MZ22530779	0	0.4079	0.1925	0.0533	0.3687	-0.3154	
MZ22520817	MZ22509421	0	0.8499	0.8571	0.7572	0.8535	-0.0963	
MZ22522747	MZ22516173	0	0.0575	1.0000	0.7168	0.8586	-0.1419	
MZ22520573	MZ22507366	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22523744	MZ22504148	0	-0.3333	1.0000	0.8261	0.8261	-0.0000	
MZ22504839	MZ22528059	0	1.0000	-0.0467	0.8597	0.9252	-0.0656	
MZ22502688	MZ22519432	0	1.0000	0.7261	0.6478	0.8826	-0.2348	
MZ22504443	MZ22529810	0	0.9846	0.0000	0.7534	0.7573	-0.0040	
MZ22525284	MZ22511150	0	0.4880	0.8333	0.4509	0.6952	-0.2443	
MZ22506196	MZ22501980	0	0.9811	0.3360	0.3455	0.6206	-0.2751	
MZ22523943	MZ22500459	0	0.6000	0.0266	-0.0290	0.1512	-0.1803	
MZ22530836	MZ22518457	0	0.1207	0.6300	0.4103	0.5621	-0.1519	
MZ22503767	MZ22502187	0	0.7059	0.2426	0.1684	0.4676	-0.2992	
MZ22524248	MZ22511504	0	0.9470	0.9444	0.9146	0.9456	-0.0310	
MZ22527756	MZ22501173	0	0.6452	0.1504	-0.0536	0.2535	-0.3070	
MZ22500398	MZ22528111	0	0.9663	-0.1829	0.6920	0.8021	-0.1102	
MZ22530015	MZ22530314	0	0.0000	0.4603	-0.1911	0.2301	-0.4212	
MZ22520741	MZ22506187	0	0.4221	1.0000	0.5394	0.7808	-0.2414	
MZ22524467	MZ22518294	0	0.8823	0.6078	0.5211	0.7807	-0.2596	
MZ22523122	MZ22503743	0	0.8472	0.8691	0.8073	0.8618	-0.0544	
MZ22504397	MZ22518535	0	0.0014	1.0000	0.5377	0.7395	-0.2018	
MZ22514238	MZ22511344	0	0.3171	0.2393	-0.0112	0.2814	-0.2927	
MZ22527586	MZ22511102	0	0.6000	0.9577	0.8702	0.8799	-0.0097	
MZ22524065	MZ22529491	0	0.1940	0.0000	-0.1233	0.1386	-0.2619	
MZ22503402	MZ22500614	0	0.9444	0.2535	0.2987	0.5990	-0.3003	
MZ22520458	MZ22516599	0	0.8823	0.3911	0.4699	0.6894	-0.2195	
MZ22500373	MZ22516224	0	1.0000	0.9375	0.9714	0.9714	0.0000	
MZ22503741	MZ22517326	0	0.9641	1.0000	0.9653	0.9820	-0.0167	
MZ22503282	MZ22514099	0	0.6805	0.2776	0.4760	0.6381	-0.1621	
MZ22530517	MZ22502135	0	-0.5000	1.0000	0.8636	0.8636	0.0000	
MZ22520719	MZ22503217	0	0.9034	0.4381	0.3892	0.6449	-0.2558	
MZ22521385	MZ22528848	0	1.0000	0.0000	0.8947	0.8947	0.0000	
MZ22528082	MZ22506212	0	0.2640	0.8489	0.5347	0.7425	-0.2078	
MZ22513257	MZ22531037	0	1.0000	0.0000	0.8947	0.8947	0.0000	
MZ22517966	MZ22522524	0	0.9320	0.9474	0.9056	0.9395	-0.0339	
MZ22506223	MZ22508751	0	0.7222	0.9728	0.8331	0.8475	-0.0144	
MZ22512981	MZ22506748	0	0.8750	0.9949	0.9341	0.9367	-0.0026	
MZ22527844	MZ22502175	0	0.1706	0.9896	0.8491	0.8726	-0.0235	
MZ22505153	MZ22506305	0	0.9415	0.5587	0.5900	0.7740	-0.1840	
MZ22509778	MZ22525361	0	1.0000	0.0000	0.8571	0.8571	0.0000	
MZ22527626	MZ22510169	0	0.0000	1.0000	0.8750	0.8750	0.0000	
MZ22520563	MZ22504868	0	0.0676	0.2809	-0.0300	0.2256	-0.2556	
MZ22527941	MZ22517030	0	0.2227	0.9713	0.7681	0.8925	-0.1244	
MZ22528892	MZ22512928	0	0.1180	1.0000	0.8149	0.9160	-0.1011	
MZ22512340	MZ22526022	0	1.0000	0.8121	0.7964	0.9417	-0.1453	
MZ22524082	MZ22518389	0	0.3821	1.0000	0.6220	0.8099	-0.1879	
MZ22504570	MZ22524442	0	0.9590	0.6000	0.8675	0.8774	-0.0099	
MZ22504372	MZ22515408	0	0.2564	0.1784	-0.2357	0.2174	-0.4531	
MZ22521185	MZ22521742	0	0.5340	0.1844	0.1103	0.3767	-0.2664	
MZ22520312	MZ22503226	0	0.0849	1.0000	0.6656	0.8336	-0.1680	
MZ22500259	MZ22509651	0	1.0000	0.9474	0.9737	0.9737	-0.0000	
MZ22502123	MZ22514884	0	1.0000	-0.0320	0.7082	0.7936	-0.0854	
MZ22503014	MZ22502335	0	0.3971	1.0000	0.4036	0.6985	-0.2949	
MZ22509535	MZ22526886	0	1.0000	0.0000	0.7727	0.7727	0.0000	
MZ22516904	MZ22514815	0	0.3895	0.8117	0.2805	0.6534	-0.3729	
MZ22512839	MZ22503218	0	0.9824	0.8570	0.8336	0.9218	-0.0881	
MZ22527307	MZ22504822	0	0.8342	1.0000	0.9220	0.9712	-0.0492	
MZ22515804	MZ22522856	0	0.5751	-0.6667	0.3681	0.3790	-0.0110	
MZ22513956	MZ22515302	0	1.0000	0.2731	0.3062	0.6366	-0.3303	
MZ22506414	MZ22505382	0	0.9000	1.0000	0.9474	0.9474	0.0000	
MZ22525209	MZ22516714	0	0.8571	0.3160	0.3572	0.5527	-0.1955	
MZ22515757	MZ22528468	0	0.3079	0.1047	0.1934	0.2928	-0.0994	
MZ22527051	MZ22530530	0	-0.3333	1.0000	0.2000	0.2000	-0.0000	
MZ22510353	MZ22515599	0	0.9375	0.1944	0.4401	0.6517	-0.2115	
MZ22525101	MZ22513861	0	0.2578	0.6008	0.3411	0.5322	-0.1911	
MZ22525050	MZ22510704	0	0.0000	0.9444	0.8095	0.8095	0.0000	
MZ22528209	MZ22509405	0	0.1021	0.5217	0.3733	0.4797	-0.1064	
MZ22505915	MZ22528349	0	1.0000	0.8602	0.8376	0.9860	-0.1484	
MZ22524559	MZ22507330	0	-0.0741	0.9952	0.6773	0.8093	-0.1320	
MZ22510140	MZ22510071	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22514398	MZ22523486	0	-0.0005	0.8571	0.3673	0.5998	-0.2325	
MZ22522838	MZ22507501	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22515903	MZ22508945	0	0.5211	1.0000	0.6269	0.8184	-0.1914	
MZ22506015	MZ22527476	0	0.9594	0.7511	0.8117	0.8813	-0.0696	
MZ22515094	MZ22514497	0	0.9126	0.3048	0.4023	0.6847	-0.2824	
MZ22510537	MZ22519966	0	1.0000	0.7851	0.8280	0.9141	-0.0861	
MZ22522978	MZ22524956	0	0.6305	0.9775	0.6165	0.7361	-0.1196	
MZ22513608	MZ22530820	0	0.9103	-0.6667	0.6933	0.6953	-0.0019	
MZ22507807	MZ22526341	0	1.0000	0.1907	0.6629	0.7087	-0.0458	
MZ22516456	MZ22525704	0	1.0000	0.1036	0.5226	0.7131	-0.1905	
MZ22518784	MZ22528745	0	-0.2500	1.0000	0.1667	0.1667	0.0000	
MZ22524195	MZ22528877	0	0.1179	0.0233	-0.3560	0.0864	-0.4424	
MZ22500668	MZ22511219	0	0.0392	-0.0097	-0.3741	0.0229	-0.3970	
MZ22530733	MZ22510495	0	1.0000	0.9474	0.9470	0.9533	-0.0062	
MZ22528987	MZ22522609	0	-0.5000	0.6197	0.3761	0.4331	-0.0570	
MZ22528028	MZ22504689	0	-0.3159	0.0155	-0.1778	-0.0176	-0.1602	
MZ22516689	MZ22515475	0	0.9204	1.0000	0.9163	0.9659	-0.0496	
MZ22501845	MZ22500105	0	0.9693	0.0568	0.2292	0.5130	-0.2839	
MZ22505040	MZ22509760	0	0.5000	0.5050	0.3027	0.5031	-0.2004	
MZ22509025	MZ22504244	0	0.6596	0.3839	0.2239	0.5714	-0.3475	
MZ22502521	MZ22530963	0	1.0000	-1.0000	0.8261	0.8261	0.0000	
MZ22526818	MZ22504163	0	0.6620	0.6352	0.4051	0.6396	-0.2345	
MZ22511009	MZ22520110	0	0.3404	1.0000	0.3881	0.6796	-0.2915	
MZ22504878	MZ22526009	0	0.4819	0.2585	0.0747	0.4261	-0.3514	
MZ22507953	MZ22500949	0	0.3747	-0.0678	-0.4279	0.1092	-0.5371	
MZ22527343	MZ22506290	0	1.0000	0.8170	0.8135	0.8801	-0.0666	
MZ22530153	MZ22514463	0	0.9800	1.0000	0.9621	0.9980	-0.0359	
MZ22505626	MZ22521136	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22516410	MZ22528313	0	-0.2852	0.0000	-0.2969	-0.2282	-0.0688	
MZ22512723	MZ22508580	0	0.2067	0.4537	0.0710	0.3655	-0.2945	
MZ22529060	MZ22509039	0	1.0000	0.8000	0.8235	0.8235	0.0000	
MZ22527581	MZ22529283	0	0.4000	1.0000	0.5714	0.5714	0.0000	
MZ22509774	MZ22503035	0	0.7138	0.5118	0.2403	0.6099	-0.3696	
MZ22510529	MZ22527154	0	1.0000	0.6525	0.9298	0.9479	-0.0181	
MZ22512075	MZ22527353	0	1.0000	0.2993	0.4799	0.7664	-0.2865	
MZ22517886	MZ22507811	0	0.8522	1.0000	0.8921	0.9281	-0.0360	
MZ22514783	MZ22524839	0	0.2500	0.1599	0.0054	0.2015	-0.1960	
MZ22524495	MZ22526968	0	0.9493	0.1000	0.5878	0.6096	-0.0217	
MZ22530739	MZ22509255	0	-0.6667	0.9460	0.7083	0.7156	-0.0073	
MZ22524972	MZ22528334	0	0.3188	1.0000	0.3123	0.4040	-0.0917	
MZ22525512	MZ22523083	0	0.9588	0.9597	0.9153	0.9593	-0.0440	
MZ22514168	MZ22518177	0	1.0000	0.9642	0.9632	0.9816	-0.0184	
MZ22508544	MZ22531186	0	0.9444	-0.3333	0.7619	0.7619	0.0000	
MZ22528821	MZ22501751	0	-1.0000	0.0531	-0.0638	-0.0221	-0.0416	
MZ22518031	MZ22525947	0	1.0000	0.5801	0.6167	0.8824	-0.2657	
MZ22520945	MZ22514711	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22502449	MZ22519995	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22514825	MZ22516145	0	1.0000	-0.3333	0.8000	0.8000	-0.0000	
MZ22524160	MZ22503575	0	0.9375	1.0000	0.9706	0.9706	0.0000	
MZ22528494	MZ22515824	0	0.1064	0.3800	-0.0054	0.2979	-0.3033	
MZ22521575	MZ22516922	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22516008	MZ22511098	0	1.0000	0.6987	0.7001	0.8834	-0.1832	
MZ22526888	MZ22505203	0	0.8016	0.9966	0.7850	0.9269	-0.1419	
MZ22524655	MZ22524300	0	0.6000	-0.2500	0.4211	0.4211	0.0000	
MZ22526209	MZ22520984	0	0.7500	0.9105	0.8565	0.8767	-0.0202	
MZ22530258	MZ22528253	0	1.0000	0.1291	0.1914	0.5645	-0.3732	
MZ22514001	MZ22505980	0	0.7642	0.9504	0.7075	0.8515	-0.1439	
MZ22513649	MZ22522044	0	0.1589	0.4959	0.2657	0.3793	-0.1136	
MZ22525959	MZ22522495	0	0.9573	0.1311	0.2276	0.5167	-0.2891	
MZ22506237	MZ22527730	0	0.9873	0.3039	0.6168	0.8165	-0.1997	
MZ22530170	MZ22525651	0	0.0000	0.8953	0.7174	0.7373	-0.0199	
MZ22511384	MZ22522677	0	0.2978	0.8702	0.5072	0.6158	-0.1086	
MZ22517151	MZ22506908	0	0.5000	1.0000	0.9130	0.9130	0.0000	
MZ22520172	MZ22512210	0	0.5570	0.2919	0.1011	0.3705	-0.2694	
MZ22501176	MZ22507748	0	0.9280	1.0000	0.9428	0.9660	-0.0232	
MZ22511784	MZ22512876	0	1.0000	0.8507	0.8537	0.9254	-0.0717	
MZ22527272	MZ22522584	0	0.9557	0.4038	0.5382	0.6362	-0.0979	
MZ22520426	MZ22531078	0	0.8000	1.0000	0.8235	0.8235	0.0000	
MZ22530314	MZ22507372	0	0.4603	1.0000	0.8098	0.9460	-0.1363	
MZ22503514	MZ22510128	0	1.0000	0.3958	0.5639	0.7986	-0.2347	
MZ22519128	MZ22513973	0	0.2234	1.0000	0.6895	0.7610	-0.0716	
MZ22506795	MZ22511023	0	0.5872	1.0000	0.7379	0.8526	-0.1146	
MZ22515623	MZ22520666	0	0.9412	0.1165	0.3224	0.5999	-0.2776	
MZ22509495	MZ22514060	0	1.0000	0.5997	0.6646	0.8053	-0.1407	
MZ22514856	MZ22505334	0	0.0804	0.9645	0.3772	0.5344	-0.1572	
MZ22522537	MZ22527091	0	0.5384	0.0000	0.3076	0.3589	-0.0513	
MZ22508066	MZ22500741	0	-0.0418	0.3599	-0.3148	0.1709	-0.4856	
MZ22516601	MZ22515741	0	0.4919	0.7178	0.2822	0.6097	-0.3276	
MZ22512632	MZ22530640	0	0.8620	-0.5000	0.7098	0.7186	-0.0089	
MZ22515423	MZ22527747	0	0.7545	0.3192	0.3348	0.6205	-0.2858	
MZ22516163	MZ22508234	0	0.6429	0.7189	0.5746	0.6834	-0.1088	
MZ22522577	MZ22526456	0	0.2411	0.5646	0.1444	0.4748	-0.3304	
MZ22501059	MZ22514823	0	1.0000	0.6469	0.6729	0.8285	-0.1556	
MZ22501922	MZ22502938	0	0.9681	0.9754	0.9428	0.9716	-0.0288	
MZ22507123	MZ22527679	0	0.9444	0.0000	0.8095	0.8095	0.0000	
MZ22529193	MZ22521019	0	0.9590	0.0163	0.0253	0.1877	-0.1624	
MZ22500585	MZ22504351	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22507016	MZ22525800	0	0.3971	0.6059	0.1141	0.5015	-0.3875	
MZ22524883	MZ22509078	0	0.5526	0.9479	0.5712	0.8567	-0.2855	
MZ22505367	MZ22529947	0	1.0000	0.2728	0.8073	0.9273	-0.1200	
MZ22507088	MZ22516338	0	0.2307	1.0000	0.3176	0.6153	-0.2977	
MZ22520963	MZ22525927	0	0.8889	0.9163	0.8422	0.8993	-0.0571	
MZ22512842	MZ22530103	0	0.6439	1.0000	0.6692	0.6987	-0.0295	
MZ22518543	MZ22527769	0	0.5048	0.6667	0.5018	0.5371	-0.0353	
MZ22516044	MZ22513878	0	0.9606	0.7648	0.7663	0.8627	-0.0964	
MZ22529835	MZ22502670	0	1.0000	0.7449	0.7520	0.7768	-0.0247	
MZ22530780	MZ22529761	0	1.0000	0.0000	0.5000	0.5000	0.0000	
MZ22515388	MZ22522134	0	0.0826	0.8106	0.1604	0.5376	-0.3772	
MZ22516300	MZ22519954	0	0.6768	0.8750	0.6244	0.7729	-0.1484	
MZ22513365	MZ22507195	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22527670	MZ22514613	0	0.8000	0.9671	0.9212	0.9292	-0.0079	
MZ22520817	MZ22510632	0	0.8499	0.4575	0.4213	0.6144	-0.1931	
MZ22502564	MZ22516369	0	0.2808	0.6368	-0.0349	0.4360	-0.4709	
MZ22502508	MZ22516686	0	0.5112	1.0000	0.6103	0.8045	-0.1942	
MZ22516190	MZ22521466	0	0.9328	0.8904	0.8762	0.9130	-0.0368	
MZ22513493	MZ22509337	0	0.7671	1.0000	0.7840	0.9471	-0.1631	
MZ22504811	MZ22501642	0	0.5948	0.2034	-0.1010	0.3991	-0.5001	
MZ22504180	MZ22512637	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22527741	MZ22520971	0	-0.0924	1.0000	0.7194	0.7399	-0.0205	
MZ22525186	MZ22503686	0	0.0000	0.1024	-0.0447	0.0878	-0.1325	
MZ22522663	MZ22507271	0	0.4075	0.8527	0.3264	0.6121	-0.2857	
MZ22528317	MZ22523392	0	0.0000	0.3333	0.2500	0.2500	0.0000	
MZ22527845	MZ22513829	0	0.6994	0.8473	0.5893	0.8226	-0.2334	
MZ22514049	MZ22529616	0	-0.0757	0.0000	-0.2697	-0.0454	-0.2243	
MZ22522738	MZ22513636	0	0.6871	0.9718	0.7611	0.9175	-0.1564	
MZ22520131	MZ22525177	0	0.9092	1.0000	0.9363	0.9499	-0.0135	
MZ22524634	MZ22500870	0	0.6667	0.2199	0.1560	0.3271	-0.1711	
MZ22529026	MZ22520523	0	0.1940	1.0000	0.8065	0.9194	-0.1129	
MZ22527651	MZ22514976	0	0.6667	0.9636	0.9157	0.9212	-0.0055	
MZ22508831	MZ22512647	0	0.9562	0.0317	0.2403	0.5212	-0.2809	
MZ22512942	MZ22508177	0	0.7151	0.8824	0.6013	0.8460	-0.2448	
MZ22510630	MZ22514016	0	0.4797	0.9349	0.5964	0.7073	-0.1109	
MZ22518577	MZ22509573	0	0.3452	1.0000	0.4604	0.6533	-0.1929	
MZ22523083	MZ22514174	0	0.9597	0.7646	0.7204	0.8527	-0.1324	
MZ22515185	MZ22504330	0	0.2029	1.0000	0.3384	0.6014	-0.2630	
MZ22518383	MZ22520406	0	0.9333	0.2324	0.5732	0.7858	-0.2126	
MZ22509780	MZ22522414	0	1.0000	-0.6000	0.6522	0.6522	0.0000	
MZ22522245	MZ22524239	0	0.8333	0.7507	0.7179	0.7783	-0.0603	
MZ22500590	MZ22517523	0	0.4631	1.0000	0.6942	0.8658	-0.1715	
MZ22513083	MZ22517009	0	1.0000	0.5401	0.8494	0.8762	-0.0267	
MZ22528309	MZ22502944	0	-0.2254	0.8664	0.6756	0.7572	-0.0816	
MZ22524517	MZ22521524	0	0.6105	0.9940	0.5803	0.8465	-0.2662	
MZ22520501	MZ22525051	0	-0.5000	0.5502	0.2002	0.3168	-0.1166	
MZ22505975	MZ22504224	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22513123	MZ22509841	0	0.0893	0.1628	-0.3391	0.1402	-0.4794	
MZ22508320	MZ22507321	0	0.8863	0.9355	0.8167	0.9109	-0.0942	
MZ22511164	MZ22503962	0	1.0000	0.8372	0.8571	0.9163	-0.0592	
MZ22521520	MZ22503202	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22528382	MZ22515185	0	0.7429	0.2029	0.0294	0.2569	-0.2275	
MZ22515795	MZ22510691	0	0.8646	0.9252	0.7826	0.8977	-0.1151	
MZ22527572	MZ22530172	0	0.4000	0.0000	0.2857	0.2857	0.0000	
MZ22512005	MZ22517070	0	1.0000	0.8876	0.9125	0.9471	-0.0346	
MZ22504384	MZ22526148	0	0.1696	1.0000	0.2447	0.5193	-0.2745	
MZ22514960	MZ22507340	0	0.9551	1.0000	0.9535	0.9795	-0.0260	
MZ22509401	MZ22524433	0	0.4370	0.9747	0.4100	0.7058	-0.2958	
MZ22500907	MZ22515465	0	1.0000	0.9663	0.9653	0.9832	-0.0178	
MZ22529843	MZ22529000	0	0.0000	0.1256	-0.3094	0.0628	-0.3722	
MZ22530991	MZ22507345	0	0.0000	0.9512	0.8557	0.8606	-0.0049	
MZ22527144	MZ22507629	0	0.8322	1.0000	0.8587	0.9695	-0.1108	
MZ22508817	MZ22521701	0	0.6213	1.0000	0.6121	0.8052	-0.1931	
MZ22512455	MZ22529069	0	1.0000	-0.0285	0.8051	0.8972	-0.0920	
MZ22527564	MZ22529352	0	0.9394	0.0000	0.7846	0.7948	-0.0103	
MZ22511398	MZ22508604	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22529332	MZ22510444	0	0.3552	1.0000	0.8509	0.9504	-0.0994	
MZ22511094	MZ22522211	0	1.0000	0.0600	0.7136	0.7956	-0.0821	
MZ22507598	MZ22524708	0	0.9358	0.6909	0.7611	0.8826	-0.1215	
MZ22500128	MZ22526054	0	0.6270	0.8891	0.5581	0.7165	-0.1584	
MZ22525005	MZ22527365	0	0.1491	0.4464	0.0264	0.2829	-0.2565	
MZ22512419	MZ22522366	0	1.0000	0.9412	0.9706	0.9706	-0.0000	
MZ22519552	MZ22519500	0	0.1726	0.1559	-0.3455	0.1620	-0.5076	
MZ22526783	MZ22524489	0	0.7512	0.3378	0.4854	0.6036	-0.1182	
MZ22512963	MZ22527346	0	0.9231	-0.3333	0.6875	0.6875	-0.0000	
MZ22500204	MZ22500205	0	0.1271	0.2167	-0.4111	0.1695	-0.5806	
MZ22526509	MZ22530999	0	0.8560	0.0000	0.7447	0.7490	-0.0043	
MZ22527040	MZ22507657	0	-0.0859	1.0000	0.5807	0.7494	-0.1688	
MZ22512391	MZ22527045	0	1.0000	0.0870	0.1981	0.4131	-0.2150	
MZ22508456	MZ22524386	0	1.0000	0.6000	0.9130	0.9130	0.0000	
MZ22516864	MZ22509586	0	1.0000	0.5469	0.6124	0.7444	-0.1320	
MZ22504114	MZ22526945	0	1.0000	0.6841	0.6673	0.8947	-0.2274	
MZ22508576	MZ22500678	0	0.3343	0.7311	0.1441	0.5437	-0.3996	
MZ22527500	MZ22506551	0	0.9000	1.0000	0.9643	0.9643	0.0000	
MZ22518177	MZ22522644	0	0.9642	0.9986	0.9616	0.9814	-0.0197	
MZ22515099	MZ22523477	0	-0.0205	0.5000	0.1544	0.2397	-0.0853	
MZ22529346	MZ22514993	0	-0.5000	1.0000	0.8421	0.8421	0.0000	
MZ22525354	MZ22528665	0	0.5486	0.0618	0.1594	0.4513	-0.2918	
MZ22504437	MZ22516412	0	1.0000	0.0000	0.8261	0.8261	0.0000	
MZ22500040	MZ22528051	0	0.1780	-0.5918	-0.1672	0.0441	-0.2112	
MZ22508227	MZ22526651	0	0.9847	1.0000	0.9843	0.9903	-0.0060	
MZ22500466	MZ22530119	0	0.2001	0.4435	0.0130	0.2257	-0.2128	
MZ22526830	MZ22519113	0	0.8000	0.5909	0.6898	0.6955	-0.0057	
MZ22511128	MZ22513100	0	0.8343	0.0000	0.6747	0.7026	-0.0279	
MZ22511229	MZ22506452	0	1.0000	0.6367	0.7517	0.8789	-0.1272	
MZ22524172	MZ22524852	0	0.3218	-1.0000	-0.2121	-0.0086	-0.2035	
MZ22509778	MZ22515169	0	1.0000	0.8667	0.9394	0.9394	-0.0000	
MZ22516185	MZ22512603	0	0.9174	1.0000	0.9161	0.9599	-0.0438	
MZ22525871	MZ22500558	0	0.9091	0.2519	0.2269	0.4928	-0.2659	
MZ22525406	MZ22514788	0	0.0989	0.7162	0.2722	0.4076	-0.1354	
MZ22504517	MZ22524960	0	1.0000	0.3417	0.4067	0.6803	-0.2736	
